Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
55fb25b9,2024-08-17,20:06,"Paris, France",-76.059028,-71.942304,Storm,Icy,2,7,Distracted Driving
4940ca7f,2024-08-09,07:59,"New York, USA",35.629953,-69.222008,Fog,Snowy,5,2,Weather Conditions
a4c2353e,2024-02-02,14:29,"Toronto, Canada",-55.846105,149.513515,Snow,Wet,4,7,Weather Conditions
2c8190c2,2023-06-23,02:20,"Beijing, China",19.022167,158.965437,Clear,Wet,3,0,Weather Conditions
4118cdae,2024-10-12,10:05,"Tokyo, Japan",-78.018152,41.285871,Snow,Under Construction,1,3,Speeding
a511ddb0,2024-04-28,19:47,"Mumbai, India",37.550301,57.072995,Storm,Wet,2,7,Mechanical Failure
6a21f887,2024-01-20,15:42,"Beijing, China",-88.8264,40.664186,Storm,Snowy,1,6,Speeding
b18bceb4,2023-06-30,01:00,"Beijing, China",47.344672,144.074485,Rain,Wet,3,4,Weather Conditions
e1a05ee0,2023-07-29,09:01,"Berlin, Germany",-25.331105,-175.692184,Hail,Dry,1,4,Reckless Driving
9fe4462e,2024-08-20,14:45,"Beijing, China",-55.782474,-143.594707,Rain,Wet,2,1,Drunk Driving
7b0952a0,2024-07-05,06:15,"Toronto, Canada",33.861123,-32.849541,Rain,Snowy,2,5,Weather Conditions
bb675d86,2024-09-27,20:27,"Berlin, Germany",-21.91634,-133.508187,Rain,Wet,5,4,Reckless Driving
9d0d5fd0,2023-12-10,21:24,"Paris, France",-83.623459,107.411781,Storm,Icy,1,6,Reckless Driving
171160b8,2023-11-03,05:43,"Beijing, China",18.82343,-125.76222,Storm,Icy,2,10,Weather Conditions
a932a1bb,2023-05-27,00:16,"New York, USA",-28.955601,73.945961,Storm,Gravel,4,10,Distracted Driving
e06a9381,2023-05-17,11:56,"New York, USA",-27.194758,120.231887,Clear,Dry,4,10,Mechanical Failure
89a6ca01,2024-07-03,06:43,"Berlin, Germany",-0.310141,-178.742899,Storm,Snowy,3,9,Drunk Driving
e98e0a61,2024-12-15,21:46,"Toronto, Canada",44.205278,-106.194679,Snow,Wet,3,2,Reckless Driving
79599696,2024-05-01,02:10,"Sydney, Australia",12.61129,-136.060129,Clear,Under Construction,4,6,Weather Conditions
8de4cf74,2023-10-16,10:44,"Paris, France",-14.415896,-12.929971,Fog,Gravel,2,1,Drunk Driving
b6fa28ed,2023-11-09,22:48,"New York, USA",-14.715542,32.260661,Snow,Under Construction,3,4,Speeding
c38c052a,2023-12-09,23:29,"Beijing, China",2.631673,-22.837522,Storm,Snowy,5,2,Reckless Driving
e01a92df,2023-11-09,01:12,"Tokyo, Japan",-21.279372,-99.194534,Rain,Gravel,5,3,Mechanical Failure
8c4e043d,2024-05-23,19:22,"Mumbai, India",70.548906,117.16324,Storm,Snowy,4,2,Reckless Driving
6a85612a,2023-06-29,09:40,"Beijing, China",-33.292265,3.882212,Fog,Snowy,3,3,Speeding
0a0c283e,2023-01-08,05:06,"Tokyo, Japan",-51.954661,-32.748879,Clear,Under Construction,2,0,Mechanical Failure
35ce4fe2,2023-07-17,05:39,"Sydney, Australia",11.753162,-35.270982,Storm,Icy,1,3,Weather Conditions
e92fe0ce,2024-08-26,22:04,"São Paulo, Brazil",-39.915571,-126.002122,Hail,Snowy,2,2,Reckless Driving
dca5eaf0,2024-10-14,11:32,"London, UK",44.435074,-94.402191,Hail,Gravel,3,5,Drunk Driving
e7f8e89b,2023-10-26,17:26,"London, UK",-48.629253,45.230342,Snow,Under Construction,3,8,Reckless Driving
60e5d851,2024-12-27,03:35,"Mumbai, India",36.351852,106.298839,Snow,Snowy,4,2,Speeding
d413b090,2023-09-30,15:51,"London, UK",-2.127611,121.3878,Storm,Wet,1,10,Distracted Driving
897c333d,2023-06-29,07:44,"Mumbai, India",17.78898,-137.692501,Snow,Snowy,2,10,Mechanical Failure
9083f238,2023-04-03,09:39,"São Paulo, Brazil",48.03544,-2.158453,Fog,Snowy,1,10,Reckless Driving
cbbe4d02,2024-08-05,15:32,"Beijing, China",-1.480506,1.520597,Storm,Gravel,4,3,Drunk Driving
22c9b3e4,2024-10-18,23:42,"London, UK",-11.603496,-93.49035,Fog,Dry,1,0,Mechanical Failure
c8b2c1c5,2023-05-25,01:57,"Berlin, Germany",28.021533,-95.155368,Hail,Wet,5,7,Weather Conditions
19a060ff,2023-05-02,16:56,"Berlin, Germany",-69.299605,72.348078,Rain,Under Construction,2,7,Mechanical Failure
36ccc73a,2023-08-22,13:27,"São Paulo, Brazil",-54.211086,118.766155,Hail,Gravel,1,7,Mechanical Failure
4c6594a4,2023-10-28,08:32,"São Paulo, Brazil",72.731916,84.952758,Clear,Under Construction,5,0,Mechanical Failure
32fdc812,2023-06-18,08:12,"London, UK",-59.147135,45.724553,Clear,Wet,2,5,Weather Conditions
b391be1c,2024-12-17,22:57,"London, UK",76.786582,52.088594,Storm,Icy,2,5,Mechanical Failure
ae0f94ef,2023-02-25,06:19,"Tokyo, Japan",49.086249,-31.192919,Rain,Icy,5,3,Reckless Driving
4302d98e,2024-05-13,04:22,"Mumbai, India",-11.356179,11.433785,Fog,Wet,4,7,Speeding
6de4ec68,2024-04-18,07:01,"Sydney, Australia",65.731711,-110.320235,Snow,Under Construction,2,3,Speeding
aafeaf70,2024-05-08,08:47,"Toronto, Canada",-6.970873,102.087864,Fog,Dry,2,5,Distracted Driving
858d35bc,2024-01-05,13:56,"London, UK",15.756636,-13.673814,Storm,Wet,5,8,Mechanical Failure
f010d5ae,2024-02-13,05:09,"Mumbai, India",44.497356,-168.196693,Hail,Under Construction,4,7,Drunk Driving
f67231dc,2024-10-26,04:23,"Toronto, Canada",71.594716,28.818337,Snow,Gravel,5,8,Distracted Driving
f9923027,2023-01-29,19:16,"Mumbai, India",75.581055,-111.622716,Rain,Icy,3,0,Mechanical Failure
d4c63365,2023-10-21,12:07,"Sydney, Australia",65.216269,173.278782,Storm,Icy,5,7,Drunk Driving
eedf7794,2023-12-04,17:54,"Beijing, China",-79.671999,18.089348,Fog,Under Construction,5,4,Reckless Driving
e91dcc80,2023-06-29,15:34,"Sydney, Australia",34.84449,-124.948683,Rain,Gravel,1,8,Reckless Driving
a2519608,2023-01-21,13:43,"Toronto, Canada",81.548998,-80.351286,Fog,Icy,5,5,Distracted Driving
92825b35,2023-08-29,07:29,"São Paulo, Brazil",63.156789,172.616829,Storm,Icy,5,0,Drunk Driving
e6b7cb24,2023-08-22,02:29,"Berlin, Germany",-23.141395,-52.168446,Snow,Gravel,4,5,Speeding
bb5a15f5,2023-05-24,18:10,"Tokyo, Japan",-85.989008,123.961252,Storm,Dry,3,4,Speeding
224af622,2023-02-13,11:52,"Paris, France",-34.257402,-60.563258,Fog,Dry,1,2,Speeding
7a4a856f,2023-08-20,19:11,"Berlin, Germany",13.702956,-172.33713,Snow,Wet,4,3,Speeding
5595f286,2023-12-15,17:28,"London, UK",-23.105336,-109.942758,Clear,Under Construction,5,3,Reckless Driving
1a6995fc,2023-06-09,12:26,"New York, USA",-61.246153,90.473654,Rain,Gravel,2,8,Weather Conditions
de29d98f,2024-06-29,03:10,"Beijing, China",84.422075,-167.870576,Rain,Dry,5,8,Drunk Driving
0591944c,2024-01-26,06:04,"Paris, France",38.499153,80.12483,Hail,Under Construction,4,3,Weather Conditions
768e0545,2023-04-17,03:30,"São Paulo, Brazil",1.692921,132.539911,Fog,Under Construction,5,7,Distracted Driving
312b2bda,2024-02-21,10:41,"New York, USA",32.467752,78.342638,Rain,Gravel,4,2,Reckless Driving
24b18208,2024-08-12,04:15,"Paris, France",-36.179568,-28.827567,Storm,Gravel,3,1,Reckless Driving
c0f3b01f,2024-10-27,03:00,"Mumbai, India",27.842972,93.299009,Hail,Icy,1,1,Drunk Driving
cfa12057,2023-04-20,21:31,"Paris, France",61.372072,-16.332107,Fog,Icy,2,5,Mechanical Failure
08996372,2023-11-28,15:15,"Paris, France",-27.374531,-36.471508,Storm,Under Construction,2,2,Weather Conditions
065784f1,2023-11-07,19:27,"London, UK",0.655132,-19.31174,Storm,Wet,4,9,Weather Conditions
be4eb834,2023-06-08,17:57,"Tokyo, Japan",83.287524,-77.740221,Clear,Icy,5,7,Weather Conditions
f97c7fd0,2023-02-10,18:13,"Toronto, Canada",69.920037,54.032097,Fog,Icy,3,4,Speeding
d7f8f1f0,2024-03-30,03:50,"Mumbai, India",-0.824686,171.973815,Hail,Under Construction,1,8,Drunk Driving
5fbcaa40,2024-07-10,21:01,"New York, USA",39.88439,-100.439356,Rain,Wet,1,2,Weather Conditions
810c2685,2023-01-28,08:14,"Tokyo, Japan",21.401143,96.996344,Fog,Icy,1,8,Reckless Driving
8500689b,2024-03-21,11:05,"London, UK",-22.606682,-50.658426,Snow,Under Construction,2,2,Mechanical Failure
d53543a4,2023-07-18,17:19,"Beijing, China",-7.715067,-84.028801,Hail,Gravel,2,5,Weather Conditions
76b0d6aa,2023-09-28,14:22,"Tokyo, Japan",49.567434,42.953546,Fog,Icy,3,3,Speeding
186e04e2,2023-12-28,03:17,"Sydney, Australia",65.823279,72.222544,Clear,Wet,4,6,Drunk Driving
37120392,2023-07-01,01:27,"Paris, France",10.661006,-77.922507,Snow,Under Construction,1,9,Speeding
d9608d5c,2024-03-20,16:42,"Tokyo, Japan",46.079642,28.321636,Snow,Gravel,3,5,Speeding
18f6bbea,2023-02-25,18:35,"New York, USA",74.622674,105.358189,Storm,Under Construction,3,6,Mechanical Failure
9ec34405,2024-12-14,15:58,"Beijing, China",75.039858,-175.306578,Rain,Under Construction,3,4,Mechanical Failure
531876d5,2024-01-18,21:07,"Tokyo, Japan",77.322357,-172.146676,Rain,Icy,1,10,Weather Conditions
7cb9907c,2024-01-04,09:23,"London, UK",81.746338,11.698863,Fog,Gravel,1,0,Mechanical Failure
f432b33c,2023-04-28,11:45,"São Paulo, Brazil",73.915248,-72.614596,Clear,Snowy,2,8,Distracted Driving
c77c19ab,2024-01-06,15:06,"Tokyo, Japan",15.417974,-0.057128,Storm,Dry,2,1,Distracted Driving
1ef393ee,2024-03-19,10:21,"Mumbai, India",-21.197571,70.182382,Fog,Snowy,1,7,Distracted Driving
27e21072,2023-10-24,19:00,"London, UK",46.42062,139.388373,Snow,Wet,2,1,Distracted Driving
5d65dab9,2023-05-25,20:55,"Paris, France",-89.007111,-103.221776,Hail,Under Construction,5,7,Weather Conditions
deec1575,2024-07-12,14:11,"Toronto, Canada",-37.614556,114.796155,Clear,Dry,2,5,Drunk Driving
e6988d75,2024-06-25,04:28,"Mumbai, India",55.599658,-158.724024,Fog,Icy,5,4,Reckless Driving
ca66d772,2023-09-27,19:45,"Tokyo, Japan",20.422889,79.953994,Storm,Dry,5,8,Weather Conditions
939c9c27,2023-11-28,11:59,"Tokyo, Japan",16.473002,42.114665,Storm,Wet,4,7,Mechanical Failure
df5b8aca,2024-01-23,12:21,"Berlin, Germany",-45.904107,-59.753214,Snow,Wet,5,2,Reckless Driving
665b527b,2023-07-13,21:49,"Sydney, Australia",-63.017898,-44.738457,Snow,Under Construction,1,4,Distracted Driving
4732697a,2024-01-03,22:49,"Toronto, Canada",45.911492,-171.977574,Fog,Snowy,4,3,Reckless Driving
de4675df,2024-07-26,00:47,"Tokyo, Japan",18.912266,-150.057109,Hail,Snowy,3,5,Drunk Driving
86be54ee,2024-10-30,13:28,"London, UK",-41.79202,-140.927917,Snow,Under Construction,4,1,Distracted Driving
71d9ef3b,2024-01-29,18:23,"New York, USA",-71.304281,133.697615,Snow,Under Construction,2,4,Distracted Driving
bf3e52ae,2024-07-09,14:19,"Toronto, Canada",-80.409415,65.325266,Snow,Icy,5,9,Mechanical Failure
c0a144b8,2024-10-26,11:16,"Sydney, Australia",64.139485,132.832346,Storm,Wet,1,7,Speeding
bdf185c2,2024-05-27,21:51,"New York, USA",42.703934,31.455929,Fog,Wet,1,1,Weather Conditions
55a2872d,2023-10-12,16:15,"Tokyo, Japan",-24.873746,163.422607,Snow,Dry,3,10,Drunk Driving
91d1ee41,2023-06-08,14:18,"Sydney, Australia",51.671015,45.481551,Storm,Wet,5,9,Drunk Driving
16de853e,2024-12-11,19:48,"New York, USA",-77.957434,175.876122,Storm,Dry,1,9,Mechanical Failure
e6278ee7,2024-11-22,17:57,"Paris, France",6.635654,-163.574769,Storm,Wet,4,2,Speeding
132f05b5,2023-08-12,10:00,"Paris, France",42.301488,59.982783,Clear,Dry,4,5,Drunk Driving
5c12d9b3,2023-07-21,00:25,"Paris, France",68.433143,25.604703,Rain,Wet,1,3,Distracted Driving
2c629e35,2024-07-07,08:54,"São Paulo, Brazil",-26.153938,66.947124,Snow,Snowy,1,7,Drunk Driving
511ebf86,2024-03-29,13:44,"Berlin, Germany",66.49024,-140.595142,Rain,Under Construction,3,4,Distracted Driving
0093a414,2024-07-13,08:38,"Beijing, China",-47.54669,153.161512,Storm,Wet,3,5,Drunk Driving
e9c473f4,2023-10-27,14:48,"London, UK",13.071551,88.725167,Clear,Wet,5,3,Mechanical Failure
fb82c9eb,2023-07-29,16:53,"Tokyo, Japan",-80.256566,-141.689671,Fog,Under Construction,4,9,Drunk Driving
c52041c6,2023-06-28,13:24,"Toronto, Canada",56.923449,-118.771351,Fog,Dry,5,9,Drunk Driving
e84cb19d,2024-02-12,10:52,"Toronto, Canada",-49.462609,132.712907,Fog,Dry,1,1,Distracted Driving
5e5db354,2024-05-23,19:56,"Sydney, Australia",-39.363516,121.535268,Storm,Wet,4,10,Drunk Driving
9b5b4d90,2023-03-15,10:23,"São Paulo, Brazil",-26.659364,-97.108377,Snow,Icy,3,4,Mechanical Failure
7ad3a84e,2023-06-08,17:14,"Beijing, China",-80.505806,177.618447,Rain,Icy,3,7,Drunk Driving
0223399a,2023-06-10,22:37,"Berlin, Germany",-81.228461,155.294422,Snow,Dry,5,0,Distracted Driving
d1b0d639,2023-10-31,13:16,"Mumbai, India",11.927731,160.080515,Rain,Gravel,2,6,Weather Conditions
b9532793,2024-03-13,17:47,"Sydney, Australia",0.090042,3.091655,Rain,Snowy,4,4,Speeding
496c9463,2024-05-22,00:45,"Toronto, Canada",-88.476026,40.149389,Snow,Under Construction,2,6,Weather Conditions
a94fd2dd,2024-11-06,08:34,"London, UK",-75.191829,-107.555762,Snow,Snowy,3,4,Speeding
d7463108,2024-09-14,12:55,"Beijing, China",88.20917,-65.764669,Snow,Wet,2,9,Reckless Driving
17bff91b,2023-06-23,06:28,"Toronto, Canada",89.568322,98.224936,Snow,Dry,4,9,Distracted Driving
f84a967b,2024-11-09,11:37,"Sydney, Australia",38.41647,-4.652539,Storm,Dry,3,2,Mechanical Failure
abe76236,2024-07-31,00:04,"Mumbai, India",3.103597,-100.612043,Snow,Gravel,1,8,Speeding
0115e67a,2024-05-08,10:21,"Mumbai, India",-36.525981,-150.469523,Hail,Under Construction,4,3,Drunk Driving
c2490c9d,2024-08-08,07:42,"Mumbai, India",-9.377822,-174.462833,Snow,Snowy,5,0,Reckless Driving
b63b38ba,2023-07-07,22:25,"London, UK",52.366697,122.544855,Rain,Gravel,2,1,Speeding
6996deea,2023-09-23,12:01,"London, UK",51.147731,-171.547919,Snow,Under Construction,3,6,Mechanical Failure
52a2cf61,2024-12-07,23:19,"Tokyo, Japan",63.256276,-64.756871,Hail,Snowy,1,3,Weather Conditions
d3d8fffc,2023-09-16,14:06,"Tokyo, Japan",-64.393944,8.9195,Snow,Icy,5,8,Distracted Driving
d223220c,2023-11-19,06:27,"Paris, France",22.374915,138.452966,Rain,Wet,2,6,Distracted Driving
a1fd38b2,2024-10-25,04:54,"Toronto, Canada",-64.49196,-128.687489,Storm,Under Construction,4,8,Reckless Driving
eeb9e4ec,2023-11-29,13:36,"São Paulo, Brazil",11.015776,63.215185,Hail,Icy,3,3,Distracted Driving
b3bd6474,2023-03-22,21:18,"New York, USA",56.092216,-95.477167,Fog,Snowy,5,7,Weather Conditions
b0bd4f6b,2023-08-12,22:59,"Beijing, China",-76.19321,-19.975326,Storm,Gravel,4,5,Speeding
78e5ee4e,2024-12-15,06:12,"Mumbai, India",59.646862,160.023348,Clear,Wet,1,5,Speeding
51f7e697,2023-09-24,13:02,"Paris, France",-22.411105,-22.285751,Snow,Under Construction,1,3,Weather Conditions
3d8e88cd,2023-08-13,14:15,"Mumbai, India",7.459924,-134.646489,Clear,Under Construction,3,1,Reckless Driving
b6c78b12,2023-09-01,13:14,"São Paulo, Brazil",-44.815433,110.174761,Clear,Snowy,3,0,Mechanical Failure
d44a347c,2023-05-26,08:01,"Berlin, Germany",9.996028,164.870032,Snow,Snowy,3,8,Reckless Driving
53ca2a82,2023-01-22,04:28,"Beijing, China",58.971417,29.180135,Hail,Under Construction,2,10,Distracted Driving
64caca66,2024-02-07,01:50,"Mumbai, India",82.740515,-9.182182,Snow,Dry,2,9,Distracted Driving
d7f2cc9d,2024-11-06,02:44,"São Paulo, Brazil",-75.412806,-56.223038,Clear,Icy,3,6,Drunk Driving
d7d51b93,2023-08-20,07:35,"Toronto, Canada",-43.642549,73.944153,Hail,Gravel,5,8,Reckless Driving
cf144465,2024-01-25,00:53,"Mumbai, India",-30.329256,139.090261,Clear,Wet,3,0,Drunk Driving
b5f84f58,2024-06-03,04:20,"London, UK",-37.488998,6.526196,Snow,Icy,3,8,Weather Conditions
c35f75fb,2024-12-07,23:39,"Mumbai, India",-85.43652,-28.073696,Hail,Wet,2,9,Weather Conditions
601e6357,2024-12-23,16:36,"Beijing, China",-54.175096,-105.247398,Hail,Dry,3,4,Drunk Driving
d73dfd82,2023-06-11,11:13,"São Paulo, Brazil",60.728438,99.593796,Storm,Dry,2,5,Distracted Driving
decf8587,2024-04-30,10:48,"Tokyo, Japan",-65.561906,111.906418,Storm,Gravel,4,2,Reckless Driving
554c8008,2024-01-11,09:55,"São Paulo, Brazil",-70.062944,167.491285,Clear,Snowy,2,2,Distracted Driving
bdb956bb,2023-02-19,04:58,"Tokyo, Japan",-32.847026,6.047432,Fog,Wet,3,7,Drunk Driving
4e209669,2023-02-05,15:24,"Toronto, Canada",-55.602431,-102.316293,Clear,Dry,3,10,Weather Conditions
c63f4185,2023-12-11,22:03,"Beijing, China",-63.719875,-146.951098,Fog,Snowy,5,1,Reckless Driving
9e7d6717,2023-05-11,01:14,"New York, USA",44.896612,82.88763,Fog,Snowy,5,1,Weather Conditions
70a799db,2024-08-31,07:19,"Beijing, China",27.115651,11.652818,Snow,Icy,5,3,Speeding
08ee3319,2023-06-19,04:43,"Berlin, Germany",-61.305303,-48.501229,Storm,Wet,4,1,Drunk Driving
47d01bab,2024-10-23,05:21,"Beijing, China",71.556484,-56.580415,Fog,Wet,3,0,Weather Conditions
f7a2d315,2023-11-23,21:33,"Paris, France",-88.986686,90.256307,Clear,Gravel,5,9,Weather Conditions
b08ec5a0,2024-09-06,16:38,"Paris, France",61.706881,-62.017911,Snow,Under Construction,5,4,Distracted Driving
947ce5ce,2023-09-11,16:57,"São Paulo, Brazil",44.444606,-101.515054,Storm,Icy,1,10,Mechanical Failure
f87b745f,2024-03-07,06:22,"Sydney, Australia",16.805573,-103.909214,Rain,Under Construction,1,3,Mechanical Failure
0ee1b83b,2024-10-02,05:40,"New York, USA",33.962068,-139.2822,Storm,Icy,2,7,Drunk Driving
7a4fa6df,2024-02-01,02:17,"Beijing, China",89.430129,-107.101721,Storm,Icy,4,6,Mechanical Failure
1ee442b3,2024-09-28,05:45,"Toronto, Canada",79.401867,27.07969,Snow,Gravel,3,4,Distracted Driving
6d879304,2023-03-19,11:16,"Toronto, Canada",43.607594,64.009574,Rain,Gravel,3,5,Drunk Driving
54dd3364,2023-10-04,14:31,"Sydney, Australia",-29.690157,99.226536,Rain,Snowy,3,7,Distracted Driving
ed5f36bd,2023-09-19,17:46,"Berlin, Germany",74.472782,-133.799818,Rain,Icy,3,0,Mechanical Failure
f5e0a0c4,2023-07-12,01:30,"São Paulo, Brazil",42.638556,-145.420738,Fog,Dry,3,5,Speeding
458ac841,2023-11-18,19:03,"Toronto, Canada",-69.698358,-61.732786,Fog,Snowy,4,5,Reckless Driving
2d6d7b72,2024-01-01,14:33,"São Paulo, Brazil",-12.977212,-70.528784,Hail,Wet,5,1,Speeding
7c36ebac,2024-01-25,20:01,"Sydney, Australia",50.892856,80.536107,Storm,Under Construction,4,2,Distracted Driving
1813352d,2023-04-30,03:34,"London, UK",-49.085644,28.187125,Hail,Gravel,2,6,Reckless Driving
6fdb27d9,2023-01-21,10:23,"Berlin, Germany",63.100841,3.135403,Rain,Icy,5,9,Drunk Driving
e74389b9,2024-04-24,23:39,"New York, USA",44.872521,-98.165274,Hail,Wet,1,0,Weather Conditions
b31c8001,2024-10-16,13:00,"Berlin, Germany",59.164862,-143.366857,Storm,Under Construction,2,4,Drunk Driving
e8790fc6,2023-02-14,10:04,"Toronto, Canada",46.346395,45.371809,Storm,Snowy,1,0,Speeding
17d52b41,2024-12-03,00:46,"Paris, France",47.288007,39.24575,Snow,Icy,1,6,Drunk Driving
7f40ce42,2023-10-16,07:21,"Berlin, Germany",-62.430321,161.614926,Hail,Under Construction,4,7,Distracted Driving
76c94484,2024-01-13,02:09,"Beijing, China",33.682093,96.283764,Rain,Snowy,2,2,Distracted Driving
78579f94,2023-07-19,02:36,"São Paulo, Brazil",63.66081,172.474019,Rain,Dry,3,0,Drunk Driving
bca3ad11,2024-10-22,08:20,"New York, USA",-48.622619,-155.216324,Hail,Under Construction,5,3,Distracted Driving
2452c541,2024-03-08,00:25,"Mumbai, India",-75.39883,-92.514507,Storm,Gravel,3,8,Distracted Driving
71244e71,2024-11-01,07:39,"Paris, France",-51.318158,-88.03393,Rain,Dry,5,7,Reckless Driving
8885c119,2024-01-23,15:59,"Mumbai, India",53.40562,18.406232,Clear,Wet,4,0,Mechanical Failure
f11eb6f0,2023-03-11,15:09,"Tokyo, Japan",48.568727,-32.029751,Hail,Snowy,5,10,Distracted Driving
a957f561,2024-01-12,00:46,"Mumbai, India",17.52265,-98.7823,Fog,Icy,4,5,Mechanical Failure
4e576b8c,2024-08-19,18:12,"London, UK",-1.661858,-28.348749,Rain,Snowy,5,7,Distracted Driving
4ea152ff,2024-11-30,09:13,"London, UK",-12.724472,-134.147589,Rain,Under Construction,1,8,Reckless Driving
abec877b,2024-04-23,22:34,"Mumbai, India",-61.471809,-13.199459,Snow,Icy,3,0,Mechanical Failure
27eb3cac,2024-05-07,15:36,"Tokyo, Japan",-52.300602,-137.896935,Fog,Snowy,4,5,Mechanical Failure
91aaf362,2024-08-08,20:33,"Toronto, Canada",50.082554,72.224569,Snow,Gravel,5,0,Reckless Driving
851309a0,2024-09-08,15:18,"New York, USA",-51.486789,11.734394,Clear,Under Construction,4,5,Distracted Driving
5289a481,2023-02-13,10:52,"Berlin, Germany",-51.173882,89.957045,Clear,Icy,3,1,Mechanical Failure
1f476b53,2024-07-29,01:52,"Berlin, Germany",75.219361,118.750853,Snow,Gravel,3,6,Mechanical Failure
506ca744,2023-10-15,18:06,"Sydney, Australia",66.877597,-30.805107,Clear,Snowy,1,9,Drunk Driving
69505ca8,2023-09-06,16:33,"Mumbai, India",9.587261,-112.313071,Clear,Wet,1,4,Speeding
b6e1f999,2024-03-11,01:33,"Sydney, Australia",16.26049,-47.06008,Rain,Icy,1,1,Speeding
b172109c,2023-04-14,15:47,"Toronto, Canada",44.625254,134.154772,Snow,Gravel,3,8,Speeding
d0ac650a,2024-11-07,06:30,"New York, USA",-17.288209,141.287893,Hail,Gravel,5,5,Speeding
5a4528dd,2023-02-11,22:05,"Sydney, Australia",-61.673006,136.995635,Snow,Dry,3,6,Mechanical Failure
677f394b,2023-06-15,12:22,"Toronto, Canada",-35.837619,-139.03726,Rain,Wet,2,3,Mechanical Failure
1e6d3d00,2023-01-10,07:30,"São Paulo, Brazil",74.78818,-159.065584,Clear,Wet,4,6,Weather Conditions
7574cd63,2024-07-19,18:51,"London, UK",-14.526479,-113.598201,Fog,Gravel,1,8,Reckless Driving
f5d0282c,2024-07-05,23:50,"Beijing, China",25.938647,-0.743057,Rain,Icy,5,3,Weather Conditions
3176c4bf,2024-01-24,18:27,"New York, USA",-80.37228,-56.096112,Storm,Icy,3,4,Weather Conditions
bc890a50,2023-03-03,23:07,"Paris, France",66.92445,28.558041,Fog,Snowy,5,5,Distracted Driving
90d155e0,2024-02-11,21:08,"Tokyo, Japan",-35.264022,59.895378,Rain,Snowy,4,4,Mechanical Failure
823d67fe,2024-07-16,10:18,"Beijing, China",-11.24968,140.13006,Clear,Wet,3,3,Mechanical Failure
d6ea45a7,2023-02-12,03:28,"Paris, France",13.665392,113.199685,Snow,Snowy,4,6,Distracted Driving
47521d3b,2024-04-19,16:59,"Toronto, Canada",-8.377261,-96.519831,Fog,Wet,4,5,Reckless Driving
02333a38,2023-05-19,22:57,"Tokyo, Japan",15.364023,34.573081,Storm,Icy,3,1,Weather Conditions
3bb48643,2023-11-10,08:03,"Sydney, Australia",-14.077649,179.453469,Fog,Icy,5,3,Drunk Driving
f2ffa846,2023-04-17,14:01,"São Paulo, Brazil",35.322822,-175.286981,Clear,Snowy,1,4,Weather Conditions
b1626c6e,2023-01-21,04:12,"New York, USA",-27.83346,17.641174,Hail,Gravel,2,9,Speeding
849f9a76,2023-12-21,15:38,"Berlin, Germany",-15.36909,0.475631,Clear,Under Construction,1,9,Reckless Driving
309e55cf,2023-05-30,16:20,"Mumbai, India",55.826788,-65.89055,Clear,Icy,5,6,Distracted Driving
5534b1fb,2024-08-26,15:28,"Berlin, Germany",37.811145,10.832643,Snow,Icy,4,8,Drunk Driving
4d15fa48,2023-03-12,14:00,"Mumbai, India",-60.351963,61.018575,Rain,Wet,5,0,Mechanical Failure
d1c4e394,2023-01-11,04:00,"London, UK",-82.455028,-108.292013,Rain,Under Construction,1,7,Distracted Driving
df52be69,2023-03-09,08:39,"London, UK",76.698171,69.591422,Clear,Snowy,4,6,Drunk Driving
